,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),Tc (K)(KKR-FULL)
15113,FeNbGe,4953d961-e550-4060-9b00-af2e41e2f84e,"[[0.0, 2.88779891, 2.88779891], [2.88779891, 0.0, 2.88779891], [2.88779891, 2.88779891, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[26 41 32],-7.86619897,-0.2409145500000006,355.4
19889,Ni2ZnAs,2e9cd5e1-d534-46ab-81dd-0603b0588688,"[[2.52766884, 2.52766884, 0.0], [-2.52766884, 2.52766884, 0.0], [0.0, -0.0, 7.93710342]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[28 28 28 28 30 30 33 33],-4.317131815,-0.132458034999999,
32574,Mo2MnTl,c702469b-fb31-43bb-ae3a-3e387713ed6a,"[[2.73745134, 2.73745134, 0.0], [-2.73745134, 2.73745134, -0.0], [0.0, 0.0, 8.85125638]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[42 42 42 42 25 25 81 81],-7.73259636625,0.4960570193749998,
30983,NbZnIn,00ed1973-1f3d-4cba-9ae8-0ddd5e320a34,"[[3.22459065, 3.22459065, -0.0], [-3.22459065, 3.22459065, 0.0], [-0.0, -0.0, 6.50082626]]","[[0.49999999999999983, 2.7755575615628904e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.75], [0.9999999999999997, 0.9999999999999999, 0.5], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.5]]",[41 41 30 30 49 49],-3.9409335383333337,0.6435184000000002,
30888,NbCuAs,698c1eca-c38b-42ac-b5bf-621fab1b29a7,"[[2.49479377, 2.49479377, 0.0], [-2.49479377, 2.49479377, 0.0], [0.0, 0.0, 8.35951862]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 29 29 33 33],-5.981892469999999,0.1888129616666667,
53620,OsHfPb,11ad3e67-f210-4a73-b115-78fee817207b,"[[0.0, 3.23891581, 3.23891581], [3.23891581, 0.0, 3.23891581], [3.23891581, 3.23891581, -0.0]]","[[0.25, 0.25, 0.24999999999999997], [0.5, 0.5, 0.4999999999999998], [0.0, 0.0, 0.0]]",[76 72 82],-8.08151653,0.1633170516666678,
32011,NbIrAl,f60f96fd-3be5-47d6-ae47-bcc41f1c09d3,"[[2.59418453, 2.59418453, 0.0], [-2.59418453, 2.59418453, -0.0], [-0.0, -0.0, 8.14921355]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 77 77 13 13],-7.637776906666667,-0.0769443600000012,
9457,CrZrSn,1d43f9fc-46a8-4451-b3cc-a319c18042aa,"[[0.0, 3.2260083, 3.2260083], [3.2260083, -0.0, 3.2260083], [3.2260083, 3.2260083, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[24 40 50],-7.103594946666667,0.1904618016666669,
76980,ZnYAl,e999ac12-6b28-44dc-bad6-3b9a269f1d43,"[[3.22328952, 3.22328952, -0.0], [-3.22328952, 3.22328952, 0.0], [-0.0, 0.0, 6.44019768]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 39 39 13 13],-4.113620486666666,-0.3566776516666667,
76643,Cu2PtP,9b3a9093-9d04-46a5-abaf-f5890e78357f,"[[2.54249805, 2.54249805, 0.0], [-2.54249805, 2.54249805, 0.0], [0.0, 0.0, 8.12777991]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 29 29 78 78 15 15],-4.8105069325,-0.0562954358928573,
35269,RuRhBi,cc17afed-4c21-440c-8c42-8502d56e0793,"[[3.11387266, 3.11387266, -0.0], [-3.11387266, 3.11387266, 0.0], [-0.0, -0.0, 6.22542626]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 45 45 83 83],-6.4015372600000005,0.3885538066666664,
55257,Ir2CdGe,c88fa0ee-ac6d-448e-ace5-1d6770d166aa,"[[3.02037997, 3.02037997, -0.0], [-3.02037997, 3.02037997, 0.0], [-0.0, -0.0, 6.92713166]]","[[0.5, 3.6757727029462344e-17, 0.25], [0.9999999999999999, 0.5000000000000001, 0.75], [0.5, 3.6757727029462344e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.9999999999999997, 0.9999999999999999, 0.5], [0.49999999999999983, 0.5, 0.0], [0.9999999999999999, 0.9999999999999999, 0.0], [0.49999999999999983, 0.5, 0.5]]",[77 77 77 77 48 48 32 32],-5.5958134325,0.1483364587500002,
81926,NbNiSn,dc64eda6-c8e5-4c7c-92c5-ff2e69110ad3,"[[2.76514186, 2.76514186, -0.0], [-2.76514186, 2.76514186, 0.0], [0.0, 0.0, 7.84270575]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 28 28 50 50],-6.080945871666667,0.3905901933333335,
11918,Mn2CuAl,a3711dce-a33f-44c1-8b40-2262023b39a2,"[[2.92369564, 2.92369564, -0.0], [-2.92369564, 2.92369564, 0.0], [-0.0, -0.0, 5.93383238]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 29 29 13 13],-6.480688015,-0.1806556925000002,1264.0
66797,Ti2WP,72dadfa2-e83a-4c5b-a5ed-2a01d0bb6652,"[[2.62608793, 2.62608793, 0.0], [-2.62608793, 2.62608793, -0.0], [0.0, 0.0, 8.69059685]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 74 74 15 15],-8.761801275,-0.2707316958928576,
88827,Pd2AuSi,bf439179-7f97-486d-9027-de78c2e1d236,"[[2.74226847, 2.74226847, -0.0], [-2.74226847, 2.74226847, -0.0], [-0.0, 0.0, 8.17134536]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 79 79 14 14],-4.955370295,-0.1875866649999995,
22169,Cu2YTl,1d220a19-61cf-4206-be78-2cff911016a0,"[[3.34006461, 3.34006461, 0.0], [-3.34006461, 3.34006461, 0.0], [-0.0, -0.0, 6.708473]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[29 29 29 29 39 39 81 81],-4.2199334625,-0.1846383818750006,
87679,Pd2VAl,6a0c9b39-cec8-4b07-9eea-8d1eea4916ad,"[[2.76891172, 2.76891172, 0.0], [-2.76891172, 2.76891172, -0.0], [-0.0, -0.0, 7.61035882]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 23 23 13 13],-6.1532484775,-0.3717451900000004,
84307,Ru2TiTl,23f53503-ab14-4be1-aeac-2707a0f69409,"[[2.72974108, 2.72974108, 0.0], [-2.72974108, 2.72974108, 0.0], [0.0, 0.0, 8.69907854]]","[[0.4999999999999999, 4.0671367433322885e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.7499999999999998], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 4.0671367433322885e-17, 0.7499999999999998], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[44 44 44 44 22 22 81 81],-6.9990436225,0.1212257568749999,
57951,Au2CrSi,ee0ad38b-591b-4a5d-a17a-c2630682203e,"[[2.80593097, 2.80593097, 0.0], [-2.80593097, 2.80593097, 0.0], [-0.0, -0.0, 8.30393507]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[79 79 79 79 24 24 14 14],-5.17806925875,0.1671888187500005,
17231,Co2NiGe,abb47f35-b77c-41e5-be72-4918216d9351,"[[2.55954787, 2.55954787, 0.0], [-2.55954787, 2.55954787, -0.0], [0.0, 0.0, 6.92908774]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 28 28 32 32],-6.14859528,-0.1310275574999995,592.5
36020,Rh2ScBi,22eec0df-e113-4c76-835a-c0f00e0a292c,"[[3.06328228, 3.06328228, 0.0], [-3.06328228, 3.06328228, -0.0], [0.0, 0.0, 7.59685818]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 21 21 83 83],-6.7181878925,-0.5566867837499991,
4975,Ti2IrIn,00af53f9-99d4-4aab-9d05-4d9da7ef0364,"[[2.88229095, 2.88229095, 0.0], [-2.88229095, 2.88229095, 0.0], [-0.0, -0.0, 8.11520287]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 77 77 49 49],-7.12531433375,-0.3709776062499994,0.0
83615,Mo2RhSb,d1aa1356-9eed-41e1-a229-e2b6340fa306,"[[2.85673061, 2.85673061, -0.0], [-2.85673061, 2.85673061, -0.0], [0.0, -0.0, 8.04096726]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[42 42 42 42 45 45 51 51],-8.1912524875,0.1196046762500007,
92753,Hf2As,0b8a6fd7-40d5-4cdb-8f3b-5a14d176c4f8,"[[2.65728049, 2.65728049, -0.0], [-2.65728049, 2.65728049, -0.0], [-0.0, -0.0, 9.62468661]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 72 72 33 33],-8.285842875,-0.1112445233333332,
51688,ReRuGa,c7abb80a-8686-4cbf-ae59-9bf1fdda06cd,"[[2.94955682, 2.94955682, 0.0], [-2.94955682, 2.94955682, -0.0], [0.0, 0.0, 5.9066829]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[75 75 44 44 31 31],-7.827148116666667,0.3509112300000001,
25868,Zn2PtIn,66ffac1e-8c74-42fb-bf9c-fed742586bb1,"[[2.86097959, 2.86097959, -0.0], [-2.86097959, 2.86097959, -0.0], [-0.0, -0.0, 8.07756279]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 30 30 78 78 49 49],-2.9458524325,-0.2274252675000001,
73412,CoNbP,252c37e7-84a6-443f-a5ab-94a9a7689610,"[[-0.0, 2.79396707, 2.79396707], [2.79396707, 0.0, 2.79396707], [2.79396707, 2.79396707, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[27 41 15],-7.977048183333333,-0.4639845961904759,
50934,ReCrBi,d0800334-6ae8-4b2e-8cac-4bc1386528af,"[[3.10091196, 3.10091196, 0.0], [-3.10091196, 3.10091196, 0.0], [-0.0, -0.0, 6.2136103]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.9999999999999998], [0.5, 0.5, 0.49999999999999983]]",[75 75 24 24 83 83],-7.650052141666667,0.9480542883333336,
13118,MnTaSb,75ec40e5-83eb-44bb-b92c-0c8282352cc3,"[[3.02143032, 3.02143032, 0.0], [-3.02143032, 3.02143032, 0.0], [0.0, 0.0, 6.05348712]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 73 73 51 51],-8.371486138333333,-0.1044055200000002,522.0
82876,Mo2ScP,619f1a1f-01db-448b-9855-e972f57f5526,"[[2.93048564, 2.93048564, -0.0], [-2.93048564, 2.93048564, -0.0], [0.0, 0.0, 7.22991268]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[42 42 42 42 21 21 15 15],-8.500430675,-0.1239225858928581,
6859,VMoPb,bb0b63a1-bc76-449e-a830-188a856dcfd0,"[[-0.0, 3.12173995, 3.12173995], [3.12173995, 0.0, 3.12173995], [3.12173995, 3.12173995, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[23 42 82],-6.9774908133333335,0.8437663466666668,
17589,CoYSi,785b3bd4-0762-40de-b167-b192c4477d37,"[[3.03235671, 3.03235671, 0.0], [-3.03235671, 3.03235671, -0.0], [0.0, 0.0, 6.05691861]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 39 39 14 14],-6.6054454,-0.309084958333333,
19525,Ni2FeAs,2d2c3c82-b376-4923-86dc-e7510f5b95c8,"[[2.57919102, 2.57919102, -0.0], [-2.57919102, 2.57919102, 0.0], [0.0, 0.0, 7.16705213]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[28 28 28 28 26 26 33 33],-6.03131694125,-0.0553714125000004,246.3
80411,Zr2YIn,0032711c-55fc-489d-b38d-ab068a04fe78,"[[3.20232679, 3.20232679, 0.0], [-3.20232679, 3.20232679, 0.0], [0.0, 0.0, 9.44543799]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[40 40 40 40 39 39 49 49],-6.67699639875,-0.1713434837500003,
92325,Hf2MoAl,d87db867-93d9-404b-b109-1272494ff3d4,"[[2.86087688, 2.86087688, 0.0], [-2.86087688, 2.86087688, 0.0], [-0.0, -0.0, 9.1704528]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 72 72 42 42 13 13],-8.72110323125,-0.0934559737500002,
103816,La2NbGa,941fd5a7-cbc3-4e5c-988a-7adcb1d7d390,"[[3.26549002, 3.26549002, -0.0], [-3.26549002, 3.26549002, 0.0], [-0.0, -0.0, 9.32161272]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 41 41 31 31],-5.63798951125,0.0392267762499995,
11572,MnFeTl,fc83fdaa-e353-4bf1-8345-4613341b2f5d,"[[0.0, 2.92323337, 2.92323337], [2.92323337, 0.0, 2.92323337], [2.92323337, 2.92323337, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[25 26 81],-5.415714353333333,1.0312689341666672,
26505,Y2FeGa,4caf9be9-4052-4096-9867-ca6589651081,"[[-0.0, 3.49986791, 3.49986791], [3.49986791, 0.0, 3.49986791], [3.49986791, 3.49986791, -0.0]]","[[0.25, 0.25, 0.24999999999999997], [0.7500000000000001, 0.7500000000000001, 0.7499999999999997], [0.5, 0.5, 0.49999999999999983], [0.0, 0.0, 0.0]]",[39 39 26 31],-6.21335235,-0.2055849950000006,274.9
52715,Os2MnTl,4c99d307-e93e-43c4-b1d7-14faf04dcf06,"[[2.72970268, 2.72970268, -0.0], [-2.72970268, 2.72970268, -0.0], [-0.0, -0.0, 8.21356729]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [2.220446049250313e-16, 0.5000000000000002, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[76 76 76 76 25 25 81 81],-7.50796945625,0.8733212068750005,
101908,Au2MnSb,f1e709f8-458e-442a-bee1-bc7755275fdc,"[[3.00518158, 3.00518158, -0.0], [-3.00518158, 3.00518158, -0.0], [0.0, 0.0, 7.76105992]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[79 79 79 79 25 25 51 51],-4.44979019375,0.4087869399999997,
70982,Mn2CdBi,96876105-9ada-4795-8e62-f811ca78f852,"[[2.94709664, 2.94709664, -0.0], [-2.94709664, 2.94709664, 0.0], [0.0, 0.0, 9.42405168]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 48 48 83 83],-5.24798773875,0.3375539087500003,
32421,MoVPb,fe37120f-8b91-4345-9e4e-76cc3a72d99c,"[[3.14173542, 3.14173542, 0.0], [-3.14173542, 3.14173542, 0.0], [0.0, 0.0, 6.44438524]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[42 42 23 23 82 82],-6.83391175,0.9873454100000008,
67564,V2ZrPb,59d435ea-6b48-42ea-8295-c1a594552d95,"[[2.94100339, 2.94100339, -0.0], [-2.94100339, 2.94100339, -0.0], [0.0, 0.0, 8.746785]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 40 40 82 82],-7.254588645,0.2503005949999997,
82034,Nb2ZnTl,4eee4d0d-5ee6-4d86-86a8-e3378e3182f9,"[[2.88812001, 2.88812001, -0.0], [-2.88812001, 2.88812001, 0.0], [-0.0, -0.0, 8.94968843]]","[[0.5, 3.8441028100669424e-17, 0.24999999999999997], [0.9999999999999999, 0.4999999999999999, 0.7499999999999998], [0.0, 0.0, 0.4999999999999999], [0.49999999999999983, 0.49999999999999994, 0.0], [0.5, 3.8441028100669424e-17, 0.7499999999999998], [0.9999999999999999, 0.4999999999999999, 0.24999999999999997], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.4999999999999999]]",[41 41 41 41 30 30 81 81],-5.616692445,0.2578711443749997,
69240,Cr2PdSn,baa2ebf5-a0d6-4c02-9a09-fcd1fb2ba2bd,"[[2.85572587, 2.85572587, -0.0], [-2.85572587, 2.85572587, 0.0], [0.0, 0.0, 7.89298418]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 46 46 50 50],-7.04862562875,-0.0242889425000001,1758.9
83879,Mo2WGe,51922725-6503-4f58-aa63-488d2181fbe6,"[[2.64369888, 2.64369888, 0.0], [-2.64369888, 2.64369888, -0.0], [0.0, -0.0, 8.94279784]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[42 42 42 42 74 74 32 32],-9.63734596,0.189630570000002,
91907,HfNiSi,499171ee-7e6f-432d-8120-c0ee544c993a,"[[2.47170045, 2.47170045, 0.0], [-2.47170045, 2.47170045, -0.0], [-0.0, -0.0, 8.34991641]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 28 28 14 14],-7.155674575,-0.2122403183333337,
51470,ReYSb,19238ff3-a280-4f72-a558-4e14277ee93e,"[[-0.0, 3.30143369, 3.30143369], [3.30143369, -0.0, 3.30143369], [3.30143369, 3.30143369, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[75 39 51],-7.467323926666666,0.1875180299999996,
8699,Cr2FeSb,7704a568-8041-43eb-a8bd-b50be5385aed,"[[2.7526064, 2.7526064, 0.0], [-2.7526064, 2.7526064, -0.0], [-0.0, -0.0, 7.57476464]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 26 26 51 51],-7.66744333125,0.1949186999999987,
101424,Pt2ReAl,071e5f33-5643-4416-893b-7c30a82512a5,"[[2.80557054, 2.80557054, 0.0], [-2.80557054, 2.80557054, -0.0], [-0.0, 0.0, 7.62195983]]","[[0.5, 3.957209447405862e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.5, 3.957209447405862e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]",[78 78 78 78 75 75 13 13],-7.2973798725,-0.2113447012499998,
11514,MnFeGe,ec6b9271-32ed-4b90-a370-ed5541b79acb,"[[2.72315781, 2.72315781, -0.0], [-2.72315781, 2.72315781, 0.0], [-0.0, 0.0, 5.45860925]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[25 25 26 26 32 32],-7.038581791666666,0.1756527449999995,
73922,CoHfSn,adf31b11-9478-49d5-9779-9e295380d6fb,"[[3.06224413, 3.06224413, -0.0], [-3.06224413, 3.06224413, -0.0], [-0.0, -0.0, 6.12693281]]","[[0.49999999999999983, 2.7755575615628904e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.5]]",[27 27 72 72 50 50],-7.325876505,-0.3902504116666669,509.2
88892,Ag2ScSn,47ebbbb6-6026-467a-a868-4a6c5f4bd835,"[[3.45916592, 3.45916592, -0.0], [-3.45916592, 3.45916592, 0.0], [0.0, 0.0, 6.74897967]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[47 47 47 47 21 21 50 50],-4.1598917075,-0.2779387312499999,
98238,OsAgP,5debeda8-6501-46b0-8bd1-d01cc98770cb,"[[-0.0, 2.95070255, 2.95070255], [2.95070255, -0.0, 2.95070255], [2.95070255, 2.95070255, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[76 47 15],-5.87442351,0.5779226738095234,
13111,Mn2TaSn,0f62aab7-5543-466a-b31d-140df292e898,"[[3.08601167, 3.08601167, 0.0], [-3.08601167, 3.08601167, -0.0], [0.0, 0.0, 6.17524681]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 73 73 50 50],-8.45445031625,-0.1141607825000008,177.2
