,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),hull distance (eV/atom),total magnetization (muB/f.u.),band gap (eV)
10658,CrPtTl,b10b1759-dedf-4529-9cc2-737fc5985241,"[[3.14158004, 3.14158004, -0.0], [-3.14158004, 3.14158004, 0.0], [0.0, 0.0, 6.2198931]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 78 78 81 81],-5.550270486666666,0.3961100208333334,0.5100197708333338,3.5612674,
253,ScVGa,83c4a8c2-bc55-4187-bc76-ae1c98415137,"[[2.51984601, 2.51984601, -0.0], [-2.51984601, 2.51984601, 0.0], [-0.0, -0.0, 9.37520815]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 23 23 31 31],-5.890043603333333,0.1483590533333334,0.5508462866666671,1.28874715,
100389,Pt2VSb,920e84c2-08ed-4b48-abb8-048bd56ee87a,"[[2.91153675, 2.91153675, -0.0], [-2.91153675, 2.91153675, 0.0], [0.0, 0.0, 7.91770613]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[78 78 78 78 23 23 51 51],-6.50203510375,-0.1743395174999999,0.346121525,2.13454135,
9980,CrAgAs,275c82fb-ba10-4c39-bec9-eca2ba42dfa0,"[[3.09245469, 3.09245469, 0.0], [-3.09245469, 3.09245469, 0.0], [-0.0, -0.0, 5.88034788]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[24 24 47 47 33 33],-5.3692010266666665,0.2672797783333334,0.3996459549999998,3.08683835,0.0
65115,Sc2PdP,373589e5-4414-4ab5-8bf3-ec30fc839ba8,"[[-0.0, 3.27821451, 3.27821451], [3.27821451, -0.0, 3.27821451], [3.27821451, 3.27821451, 0.0]]","[[0.25, 0.25, 0.24999999999999997], [0.7500000000000004, 0.7500000000000004, 0.7499999999999997], [0.5, 0.5, 0.4999999999999998], [0.0, 0.0, 0.0]]",[21 21 46 15],-6.6484044725,-0.8669811283928572,0.3966342063471277,0.8351234,0.0
29680,Zr2TaGa,ce1a995c-19f7-4fd3-ab52-c4a02e21075b,"[[-0.0, 3.40390362, 3.40390362], [3.40390362, 0.0, 3.40390362], [3.40390362, 3.40390362, -0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.75], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[40 40 73 31],-8.0563010675,-0.1198454875000001,0.2296561600000001,0.1510412,0.0
87770,Pd2CrGa,b97314e2-232d-45a3-a122-fb60eeda28be,"[[2.71897097, 2.71897097, -0.0], [-2.71897097, 2.71897097, -0.0], [0.0, 0.0, 8.09957791]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 24 24 31 31],-5.98262809,-0.2693321525000005,0.2121928268749992,3.677079,
8580,CrMnBi,fa3c84fa-2470-4a25-8654-c0bfb70db8f1,"[[3.16689887, 3.16689887, 0.0], [-3.16689887, 3.16689887, -0.0], [0.0, 0.0, 6.290617]]","[[0.49999999999999983, 2.7755575615628904e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.5]]",[24 24 25 25 83 83],-7.04191444,0.3763209216666669,0.3763209216666669,0.2515747,0.0
12456,Mn2MoGa,c2fcd8a1-c9f7-490c-8dfd-ef40dbd4ccf5,"[[2.94753586, 2.94753586, 0.0], [-2.94753586, 2.94753586, 0.0], [0.0, 0.0, 5.89552432]]","[[0.5, 3.7666141392598924e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.5, 3.7666141392598924e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]",[25 25 25 25 42 42 31 31],-8.01092249625,-0.1258707512499999,0.0,0.99946125,0.0
93466,Ta2MnGa,05903aaf-83fb-46f7-96f3-8c969b869abc,"[[2.6677095, 2.6677095, 0.0], [-2.6677095, 2.6677095, 0.0], [0.0, -0.0, 8.86260581]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[73 73 73 73 25 25 31 31],-8.885471815,-0.0429626575000003,0.2151462225107755,1.13437835,
11774,Mn2NiGa,c2875406-7da8-42b2-ac35-b25fcd79e315,"[[2.68296011, 2.68296011, 0.0], [-2.68296011, 2.68296011, 0.0], [-0.0, -0.0, 7.12717353]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 28 28 31 31],-6.68971026375,-0.1650355787500004,0.041108193125,6.610239,
11620,Mn2CoSi,ee4ca354-be20-4fab-b1ed-1fdeb53940b9,"[[2.80893347, 2.80893347, -0.0], [-2.80893347, 2.80893347, -0.0], [0.0, 0.0, 5.61719688]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 27 27 14 14],-7.9817665225,-0.4383234687500001,0.0,3.0,0.0
17288,CoNiTl,7eda3f14-a487-4e88-a061-7115ac10e99c,"[[2.94425948, 2.94425948, -0.0], [-2.94425948, 2.94425948, -0.0], [-0.0, -0.0, 5.88631382]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 28 28 81 81],-4.2950867399999995,0.6155477158333339,0.6317792734420297,1.70769605,0.0
71788,Fe2P,fd3d47f1-e107-42cd-bc7a-7820b5fce899,"[[0.0, 2.65441279, 2.65441279], [2.65441279, -0.0, 2.65441279], [2.65441279, 2.65441279, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[26 26 15],-7.564299476666666,-0.2466655211904758,0.312527245129503,2.9439177,0.0
30423,NbVPb,e843aed4-ad2f-4b09-a18f-9e4f0246866d,"[[2.78705627, 2.78705627, 0.0], [-2.78705627, 2.78705627, 0.0], [0.0, -0.0, 8.48247212]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 23 23 82 82],-6.681159975,0.8626032916666672,0.8940402287500007,0.40750975,
38265,Pd2FeBi,3a8b451b-2edd-46b5-853c-20171d09916e,"[[3.28145615, 3.28145615, 0.0], [-3.28145615, 3.28145615, -0.0], [0.0, -0.0, 6.57114619]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 26 26 83 83],-5.60667285,0.0375631862499998,0.2538479749999992,3.40834685,0.0
34519,Ru2MnSb,8e60fac8-7714-4ccc-93ea-9235ccae4190,"[[3.11759773, 3.11759773, -0.0], [-3.11759773, 3.11759773, 0.0], [-0.0, -0.0, 6.23496624]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 44 44 25 25 51 51],-7.99201159375,-0.1265700175000006,0.0,4.02762385,0.0
15117,Fe2NbAs,3b7d6445-2d81-4d9b-9982-472ff7809443,"[[2.98014474, 2.98014474, 0.0], [-2.98014474, 2.98014474, -0.0], [0.0, 0.0, 5.97564882]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[26 26 26 26 41 41 33 33],-7.8612128775,-0.0356186887500005,0.3269524512499995,1.9442179,
43382,CdMoGa,87c3755c-c8b8-4073-b831-f51ec179d236,"[[2.5263971, 2.5263971, -0.0], [-2.5263971, 2.5263971, 0.0], [-0.0, -0.0, 9.73284303]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 42 42 31 31],-4.350165323333333,0.5093546116666671,0.6175674840909092,0.3244343,
28737,Zr2CoBi,0420ed52-f544-489a-9269-e6f9d26fb646,"[[3.09241534, 3.09241534, -0.0], [-3.09241534, 3.09241534, 0.0], [0.0, 0.0, 8.45743593]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[40 40 40 40 27 27 83 83],-7.07398240875,-0.0860425737500003,0.3063552022499989,1.72680285,
16837,Co2CrPb,5e2f145c-c2b2-4fa0-9773-895ad144d14f,"[[0.0, 3.05121546, 3.05121546], [3.05121546, 0.0, 3.05121546], [3.05121546, 3.05121546, -0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.75], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[27 27 24 82],-6.39297294,0.4007234800000008,0.4101025700000003,4.0831327,0.0
68233,V2ReAl,1e8d6d5c-1c49-4315-a285-37eb4aa4204e,"[[3.05048863, 3.05048863, 0.0], [-3.05048863, 3.05048863, -0.0], [0.0, 0.0, 6.10110038]]","[[0.5, 3.6394924200230725e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.7500000000000001], [0.0, 0.0, 0.5], [0.49999999999999983, 0.5, 0.0], [0.5, 3.6394924200230725e-17, 0.7500000000000001], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.5, 0.5]]",[23 23 23 23 75 75 13 13],-8.72320763625,-0.2097922650000008,0.1140376270833317,1.90303885,0.0
51459,ReYIn,2dbaac2f-b3d1-4a5f-809a-f7a6ca2c3d3d,"[[3.34423857, 3.34423857, 0.0], [-3.34423857, 3.34423857, 0.0], [0.0, 0.0, 6.67897546]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[75 75 39 39 49 49],-6.570031526666667,0.5575073050000002,0.907320756333334,0.83498055,
14668,Fe2CuGa,773b5b0a-249a-46dc-8945-b6429ee0314a,"[[2.54138242, 2.54138242, -0.0], [-2.54138242, 2.54138242, -0.0], [-0.0, 0.0, 7.62442549]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 29 29 31 31],-5.8718320675,-0.0730390524999995,0.0524807312500011,4.72224365,
14458,FeCoSb,da7fb3d0-5662-45f4-a83e-496f6c7c8e54,"[[2.90226139, 2.90226139, 0.0], [-2.90226139, 2.90226139, 0.0], [0.0, 0.0, 5.77645488]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 27 27 51 51],-6.320376148333334,0.1621985583333334,0.2883609730833334,3.45875045,
34395,Ru2CrAl,a2919530-0212-4d00-b683-98ff6fb38608,"[[-0.0, 2.98337133, 2.98337133], [2.98337133, -0.0, 2.98337133], [2.98337133, 2.98337133, 0.0]]","[[0.25, 0.25, 0.2499999999999999], [0.7500000000000003, 0.7500000000000003, 0.7499999999999996], [0.5, 0.5, 0.4999999999999998], [0.0, 0.0, 0.0]]",[44 44 24 13],-8.2692069425,-0.3386682750000007,0.0145027249999993,1.0780628,0.0
74263,Co2IrBi,a884394f-ee30-46a6-87ca-a2d0493afe9d,"[[2.78023499, 2.78023499, -0.0], [-2.78023499, 2.78023499, 0.0], [-0.0, -0.0, 7.79735705]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 27 27 77 77 83 83],-6.27696999125,0.4248524350000009,0.444397619375001,2.7565578,
14733,FeCuSn,91cc3a4a-7d95-46f0-8205-b0152840a621,"[[2.98515505, 2.98515505, 0.0], [-2.98515505, 2.98515505, 0.0], [0.0, 0.0, 5.94056201]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 29 29 50 50],-4.962252235,0.3258279966666665,0.3742751756170674,2.3358055,0.0
47226,Ta2FeBi,67ac2c65-0747-409a-9a58-b7c99daf225a,"[[2.85794681, 2.85794681, -0.0], [-2.85794681, 2.85794681, 0.0], [0.0, 0.0, 8.82215458]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[73 73 73 73 26 26 83 83],-8.58023030125,0.3589881300000002,0.4585549245833343,1.99941125,
11755,MnCoBi,b236df9a-1afe-4996-8c9d-ff3d3315b384,"[[3.05699621, 3.05699621, -0.0], [-3.05699621, 3.05699621, -0.0], [-0.0, -0.0, 6.09789816]]","[[0.49999999999999983, 2.7755575615628904e-17, 0.25], [0.9999999999999998, 0.49999999999999994, 0.75], [0.0, 0.0, 0.5], [0.4999999999999997, 0.49999999999999983, 0.0], [0.9999999999999998, 0.9999999999999998, 0.0], [0.4999999999999997, 0.49999999999999983, 0.5]]",[25 25 27 27 83 83],-6.133506416666666,0.4572105733333345,0.4698150934865904,4.68384445,0.0
44913,HfVIn,e1f35c98-1e81-4b28-944c-0c3875450562,"[[2.73654861, 2.73654861, -0.0], [-2.73654861, 2.73654861, 0.0], [0.0, -0.0, 9.05947701]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 23 23 49 49],-6.531954986666666,0.6161082666666667,0.7233391483333337,2.0427476,
16640,CoVAs,cd6f3de8-5321-4140-b659-57e9e3d4be26,"[[0.0, 2.76899532, 2.76899532], [2.76899532, -0.0, 2.76899532], [2.76899532, 2.76899532, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[27 23 33],-7.247206506666667,-0.3572596099999998,0.0852168152192983,1.0002002,0.0
13539,Mn2PtBi,ce48a8c7-c49a-4c74-90c1-e77a4357bac8,"[[2.97705859, 2.97705859, -0.0], [-2.97705859, 2.97705859, 0.0], [-0.0, -0.0, 8.04230185]]","[[0.5, 3.729261588449815e-17, 0.25], [0.0, 0.5, 0.75], [0.5, 3.729261588449815e-17, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.5, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.5, 0.5]]",[25 25 25 25 78 78 83 83],-6.8825911425,0.0415407837500003,0.2257838343803879,7.74628995,
6614,VYTl,4a37ff6f-323c-4e95-88f9-9d26e637727d,"[[3.40566419, 3.40566419, 0.0], [-3.40566419, 3.40566419, 0.0], [0.0, 0.0, 6.8074101]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 39 39 81 81],-5.41606748,0.4513413608333335,0.7014125441666668,3.2338666,0.0
34596,Ru2FeSn,68310463-0499-4a5b-aa87-651899d65d55,"[[3.11363701, 3.11363701, -0.0], [-3.11363701, 3.11363701, -0.0], [0.0, -0.0, 6.225757]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 44 44 26 26 50 50],-7.635643215,0.0091771762499996,0.1058010459985142,4.18129045,0.0
16438,CoScPb,34698463-d5cd-4096-a1a1-c9751b091878,"[[3.13577796, 3.13577796, 0.0], [-3.13577796, 3.13577796, 0.0], [0.0, 0.0, 6.26714916]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 21 21 82 82],-5.740456131666666,-0.1177050699999995,0.1967431268055559,0.74767695,0.0
31062,NbYIn,2b2d5271-32ff-40cb-bace-e3fbd159a062,"[[3.48978776, 3.48978776, -0.0], [-3.48978776, 3.48978776, -0.0], [-0.0, -0.0, 6.95996646]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 39 39 49 49],-5.760673265,0.5980443816666666,0.9347758616666668,3.0078643,
7584,V2WTl,b5961005-8d5f-4fd2-903a-edc6d32fcccd,"[[0.0, 3.18924123, 3.18924123], [3.18924123, -0.0, 3.18924123], [3.18924123, 3.18924123, -0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.75], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[23 23 74 81],-7.8092149325,0.4612907606249994,0.5065569968749992,1.2302437,0.0
77847,Y2TiP,362de173-1b2b-4053-ac81-cd7507a68dea,"[[3.0849752, 3.0849752, -0.0], [-3.0849752, 3.0849752, 0.0], [0.0, -0.0, 9.16645332]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[39 39 39 39 22 22 15 15],-6.6903219625,-0.1728274121428565,0.7420430047936942,2.1301796,
45163,Hf2FeGe,dc8cb169-4924-48c7-9ef5-bb078c8895db,"[[3.03508181, 3.03508181, 0.0], [-3.03508181, 3.03508181, 0.0], [0.0, 0.0, 7.47514299]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[72 72 72 72 26 26 32 32],-8.43341278875,-0.2742032187499994,0.292341140416667,1.5768709,
103911,La2MoSn,1647f7ac-6017-43c7-aa24-9ed010fd2bb5,"[[3.40086186, 3.40086186, -0.0], [-3.40086186, 3.40086186, -0.0], [0.0, 0.0, 8.89541704]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 42 42 50 50],-6.04227564125,0.0777740649999998,0.5728507039003006,1.4432883,
16872,CoCrBi,84208763-b61b-4ce5-ac0f-486168433f69,"[[3.01159084, 3.01159084, -0.0], [-3.01159084, 3.01159084, -0.0], [0.0, 0.0, 6.02116994]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 24 24 83 83],-6.421419725,0.3903228316666667,0.396575558333333,2.1554232,0.0
59474,Au2ReGe,eaf9aaf6-8813-434d-b8d9-473f087c83da,"[[2.72250089, 2.72250089, -0.0], [-2.72250089, 2.72250089, -0.0], [-0.0, -0.0, 9.12184858]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[79 79 79 79 75 75 32 32],-5.2163841775,0.6209715262500008,0.6229381755501168,0.74825525,
616,Sc2MnPb,7e9fa556-40c3-4d7a-92d9-f74294855782,"[[2.99865807, 2.99865807, 0.0], [-2.99865807, 2.99865807, 0.0], [0.0, 0.0, 9.46413755]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 25 25 82 82],-6.344001445,-0.1097560025000001,0.2387164072988499,2.21518715,
55645,IrOsPb,ee77cddd-6f71-433f-8df9-003b42fa98b3,"[[-0.0, 3.12757839, 3.12757839], [3.12757839, -0.0, 3.12757839], [3.12757839, 3.12757839, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[77 76 82],-6.992453673333333,0.8955478150000005,0.8965477677777771,1.4768552,0.0
36394,RhFeSn,35ce6541-caf7-4b60-b0ad-b132c3b84751,"[[3.03252712, 3.03252712, -0.0], [-3.03252712, 3.03252712, -0.0], [-0.0, -0.0, 6.03028863]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 26 26 50 50],-6.526961448333334,-0.0690984266666667,0.2830937131170672,3.00000005,
62689,Lu2MnAs,dea7dd4b-4d82-4e0a-a0a0-f1aaf4c6f7e7,"[[3.21477942, 3.21477942, 0.0], [-3.21477942, 3.21477942, -0.0], [-0.0, -0.0, 8.06082251]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [2.220446049250313e-16, 0.5000000000000001, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[71 71 71 71 25 25 33 33],-5.91445627125,-0.3041329924999996,0.4413006480134928,3.29833925,
21246,CuTiPb,aa1bcab1-04e2-4b0f-80e9-995d5e441bea,"[[3.08250418, 3.08250418, -0.0], [-3.08250418, 3.08250418, 0.0], [0.0, 0.0, 6.16376492]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 22 22 82 82],-4.892938215,0.1515123100000005,0.261224413762088,0.38049905,0.0
72283,Fe2PdSn,eda098f7-75b5-4fd3-9782-11d042f2adf3,"[[-0.0, 3.11231534, 3.11231534], [3.11231534, 0.0, 3.11231534], [3.11231534, 3.11231534, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.7500000000000001, 0.7500000000000001, 0.7499999999999998], [0.0, 0.0, 0.0]]",[26 26 46 50],-6.44844565,-0.0488017287499999,0.2405022035878006,5.3048603,0.0
90102,Cd2VSi,841fa6df-ed80-4ed0-bb1f-954be7d8d787,"[[2.85382014, 2.85382014, 0.0], [-2.85382014, 2.85382014, 0.0], [0.0, 0.0, 8.64894174]]","[[0.4999999999999999, 3.890304820068852e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 3.890304820068852e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[48 48 48 48 23 23 14 14],-3.61850826375,0.35291853375,0.618363754880952,1.0090261,
38223,Pd2FeAs,6f5a9422-306b-4b0d-a9a1-97aafb2cf47b,"[[2.77091162, 2.77091162, -0.0], [-2.77091162, 2.77091162, 0.0], [0.0, 0.0, 7.75645739]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 26 26 33 33],-5.91255568375,-0.0697888500000001,0.2107653081249996,3.5047052,
76867,ZnFeP,24fdd9cb-ac6d-45c2-b4aa-02e48ab10132,"[[2.26182569, 2.26182569, -0.0], [-2.26182569, 2.26182569, 0.0], [0.0, 0.0, 8.46463202]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 26 26 15 15],-4.790067381666667,0.1392042421428575,0.6253425584628368,1.2866083,
70208,Mn2CuIn,ae13d497-c3ff-41eb-9ceb-344e5f5cadb8,"[[3.04541659, 3.04541659, -0.0], [-3.04541659, 3.04541659, 0.0], [-0.0, -0.0, 6.51056246]]","[[0.5, 3.6455538735511935e-17, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.5, 0.0], [0.5, 3.6455538735511935e-17, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.5, 0.5]]",[25 25 25 25 29 29 49 49],-5.92567951,0.0795475525000002,0.0894900036538464,0.18959325,
