,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),Tc (K)(KKR-FULL)
16904,Co2MnGa,b9074840-0b4a-45c9-8912-b9c803a0763c,"[[2.85503518, 2.85503518, -0.0], [-2.85503518, 2.85503518, -0.0], [0.0, 0.0, 5.72642801]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 25 25 31 31],-6.72637612625,-0.2674714212499998,684.7
86149,Rh2VSn,6a21ab1e-5a6c-47e6-bdea-51555fd91aaf,"[[2.7461499, 2.7461499, -0.0], [-2.7461499, 2.7461499, 0.0], [-0.0, -0.0, 8.25632119]]","[[0.4999999999999999, 4.042834750663671e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.7499999999999998], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 4.042834750663671e-17, 0.7499999999999998], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[45 45 45 45 23 23 50 50],-7.107403665,-0.2768739012500001,456.6
56044,Pt2CrAl,7ab2c8d2-822c-4dd6-b06c-9a00572d573a,"[[2.8491417, 2.8491417, 0.0], [-2.8491417, 2.8491417, 0.0], [0.0, 0.0, 7.22698975]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[78 78 78 78 24 24 13 13],-6.957490515,-0.5905894700000003,13.5
6717,V2NbGe,bee808c4-2131-4982-8553-d7cb4666da17,"[[-0.0, 3.09152535, 3.09152535], [3.09152535, -0.0, 3.09152535], [3.09152535, 3.09152535, 0.0]]","[[0.25, 0.25, 0.25], [0.7499999999999999, 0.7499999999999999, 0.7500000000000002], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[23 23 41 32],-8.271943855,-0.1405970199999995,42.2
68455,V2PtSb,c6091afe-7ec5-4fd5-8002-ece91c07dbe8,"[[2.79215811, 2.79215811, 0.0], [-2.79215811, 2.79215811, 0.0], [0.0, 0.0, 8.23287355]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 78 78 51 51],-7.1886524075,-0.1472667212500003,442.7
19179,NiVGe,cdc0245a-f079-430c-bec8-cd1949346b52,"[[2.78494086, 2.78494086, 0.0], [-2.78494086, 2.78494086, 0.0], [0.0, 0.0, 5.59323256]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[28 28 23 23 32 32],-6.530868935,-0.2119682483333337,49.1
67845,V2PdSb,b76160f5-ed1b-4899-b4bc-a2c91f30ea9a,"[[2.81002797, 2.81002797, 0.0], [-2.81002797, 2.81002797, 0.0], [-0.0, -0.0, 8.10607529]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 46 46 51 51],-6.89323396625,-0.0746083875000005,381.9
15131,FeNbSn,43989cae-d077-4a81-9429-54d0b39bab68,"[[0.0, 3.01882681, 3.01882681], [3.01882681, -0.0, 3.01882681], [3.01882681, 3.01882681, 0.0]]","[[0.25000000000000017, 0.25000000000000017, 0.24999999999999983], [0.5000000000000002, 0.5000000000000002, 0.4999999999999998], [0.0, 0.0, 0.0]]",[26 41 50],-7.475052553333334,-0.0736604616666672,372.1
87739,Pd2VPb,0fd90ecd-09e7-4084-899a-3f7086299eca,"[[2.93579145, 2.93579145, -0.0], [-2.93579145, 2.93579145, -0.0], [-0.0, -0.0, 8.09655853]]","[[0.4999999999999999, 3.781682192122865e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 3.781682192122865e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[46 46 46 46 23 23 82 82],-5.74830527625,-0.0058643412499996,62.2
11436,Mn3Sb,5c400c7d-19d5-413c-83cb-24738859bc91,"[[2.70435526, 2.70435526, -0.0], [-2.70435526, 2.70435526, -0.0], [0.0, 0.0, 7.73043039]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 25 25 51 51],-7.72364586125,-0.0462449724999993,768.1
185,Sc2TiTl,5eb11246-21f6-4c98-8f63-33ad0d8eee30,"[[3.06555095, 3.06555095, 0.0], [-3.06555095, 3.06555095, -0.0], [-0.0, -0.0, 9.22611969]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 22 22 81 81],-5.69263661,-0.0638289281249999,5.7
101742,Au2TiSn,527b98c6-3975-4e9a-b95e-d2db2272ff4c,"[[3.34526453, 3.34526453, -0.0], [-3.34526453, 3.34526453, 0.0], [0.0, 0.0, 6.74726928]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[79 79 79 79 22 22 50 50],-4.66248752375,-0.1415633962500004,0.0
104778,Lu2TiSb,30eed613-fbbe-4da6-8dd5-8bbe09578fee,"[[3.0982048, 3.0982048, -0.0], [-3.0982048, 3.0982048, -0.0], [-0.0, -0.0, 9.87575505]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[71 71 71 71 22 22 51 51],-5.50058888375,-0.2869349362500006,53.9
1157,Sc2CuSb,a8a17ab1-97fd-4eff-9ba1-b71053500b91,"[[3.09961159, 3.09961159, -0.0], [-3.09961159, 3.09961159, -0.0], [0.0, -0.0, 8.19970136]]","[[0.5, 3.5818133736722693e-17, 0.25], [0.0, 0.5, 0.75], [0.5, 3.5818133736722693e-17, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.5, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.5, 0.5]]",[21 21 21 21 29 29 51 51],-5.570399325,-0.4731159287500004,19.2
15173,Fe2MoSi,adbe9fdf-e42f-47e1-b1d3-6acda48b75fc,"[[2.88642001, 2.88642001, -0.0], [-2.88642001, 2.88642001, 0.0], [-0.0, 0.0, 5.79700618]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 42 42 14 14],-8.39754721875,-0.1759811437500005,304.0
11843,Mn2NiSn,8b69c3bf-635a-45d0-9e7b-4fb886e14e4f,"[[2.71935662, 2.71935662, 0.0], [-2.71935662, 2.71935662, 0.0], [-0.0, -0.0, 7.7667555]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 28 28 50 50],-6.81084547,-0.0514577862500003,418.1
17990,Co2RhGa,0e1768e8-46c6-4f36-8a06-78f65267d707,"[[2.55781621, 2.55781621, 0.0], [-2.55781621, 2.55781621, 0.0], [0.0, -0.0, 7.69452982]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 45 45 31 31],-6.17823778375,-0.1186924687499999,501.6
70792,Mn2PdSi,92311cb0-23a2-4141-8c76-f9ccb9e64aa5,"[[2.68210407, 2.68210407, -0.0], [-2.68210407, 2.68210407, 0.0], [0.0, 0.0, 7.32271746]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 46 46 14 14],-7.40156320625,-0.3138091237499996,923.9
62504,Lu2VIn,21d1f7cb-dcca-4316-b66c-a5620e5fea3b,"[[3.59977986, 3.59977986, 0.0], [-3.59977986, 3.59977986, 0.0], [0.0, -0.0, 7.23005662]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[71 71 71 71 23 23 49 49],-5.15631397375,-0.0486367087499992,310.0
18360,CoTaAl,62031670-f80d-475b-8cbb-aee604c686f9,"[[0.0, 2.88017125, 2.88017125], [2.88017125, -0.0, 2.88017125], [2.88017125, 2.88017125, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[27 73 13],-7.74443527,-0.2180769016666678,0.0
56173,PtMnSn,97beeb70-ce5d-4e86-a721-5ee6f658fe4c,"[[0.0, 3.10877818, 3.10877818], [3.10877818, 0.0, 3.10877818], [3.10877818, 3.10877818, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[78 25 50],-6.636667673333334,-0.3679538116666674,2.2
69870,Cr2PtSn,d1226d51-6d03-4329-b1f5-2631c73d6075,"[[2.83818226, 2.83818226, 0.0], [-2.83818226, 2.83818226, 0.0], [-0.0, -0.0, 7.94245921]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 78 78 50 50],-7.34675855375,-0.09966176,1754.0
13040,Mn2HfSn,4d433c6f-748f-4dbb-b2d9-2cdaa79a405f,"[[-0.0, 3.14152027, 3.14152027], [3.14152027, 0.0, 3.14152027], [3.14152027, 3.14152027, -0.0]]","[[0.25, 0.25, 0.25], [0.7499999999999999, 0.7499999999999999, 0.7499999999999999], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[25 25 72 50],-8.031380795,-0.1607685737500004,365.1
67798,V2PdAl,60be8044-cbe7-44b4-9067-c8d90c822df0,"[[2.68957928, 2.68957928, -0.0], [-2.68957928, 2.68957928, -0.0], [-0.0, -0.0, 7.95300545]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 46 46 13 13],-6.90740448125,-0.1894509862500006,131.3
17983,Co2RhSi,a748dd8c-b2e5-402d-aa70-5e10150fdb1c,"[[2.55320374, 2.55320374, 0.0], [-2.55320374, 2.55320374, -0.0], [-0.0, -0.0, 7.12353316]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 45 45 14 14],-6.93783034,-0.2486162799999993,35.4
93230,Hf2AuTl,bdce648c-f825-4e67-868b-e4ee68978248,"[[2.9363841, 2.9363841, -0.0], [-2.9363841, 2.9363841, -0.0], [-0.0, -0.0, 9.82311148]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 72 72 79 79 81 81],-6.398068225,-0.077131761875,0.0
10769,Mn2ScSi,fef1f673-dfee-47fa-8c89-92f6b00bf3e0,"[[2.9755459, 2.9755459, -0.0], [-2.9755459, 2.9755459, -0.0], [0.0, -0.0, 5.94381366]]","[[0.4999999999999999, 3.7311574478658063e-17, 0.24999999999999997], [0.9999999999999999, 0.49999999999999983, 0.75], [0.4999999999999999, 3.7311574478658063e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.24999999999999997], [0.0, 0.0, 0.4999999999999999], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.4999999999999999]]",[25 25 25 25 21 21 14 14],-7.66412914125,-0.31752698875,487.6
103079,La2TiIn,9ff3145f-496c-4044-bd3b-010c1e8ab4e1,"[[3.36990369, 3.36990369, -0.0], [-3.36990369, 3.36990369, -0.0], [-0.0, -0.0, 9.69124736]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 22 22 49 49],-5.06920180625,-0.0506023274999991,3.2
87845,Pd2MnTl,883ba547-7da6-4fd9-aa6f-b203f1afaa27,"[[2.82448548, 2.82448548, -0.0], [-2.82448548, 2.82448548, -0.0], [-0.0, -0.0, 8.55164182]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 25 25 81 81],-5.5224527125,-0.1477321418750001,114.8
36354,Rh2FeGa,7d7d3fe1-5384-46b6-b47e-4e1a4246f889,"[[2.97498315, 2.97498315, -0.0], [-2.97498315, 2.97498315, -0.0], [-0.0, -0.0, 6.20997079]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 26 26 31 31],-6.84100019875,-0.4176522737499999,484.9
82768,Nb2PtAl,c60319ea-8810-4f80-82dd-158196e858cb,"[[2.76928994, 2.76928994, -0.0], [-2.76928994, 2.76928994, 0.0], [0.0, 0.0, 8.79366804]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 41 41 78 78 13 13],-7.903177225,-0.3976720625000007,0.0
69829,Cr2PtSi,4d5b3a01-d567-4917-8e8b-9feb51cccdd2,"[[2.68794443, 2.68794443, 0.0], [-2.68794443, 2.68794443, 0.0], [0.0, 0.0, 7.45636734]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 78 78 14 14],-7.9155163025,-0.2734637625000005,1633.2
73630,Co2RhSb,995075cc-be2d-4af9-834a-fbbb5084c9f9,"[[2.74043484, 2.74043484, 0.0], [-2.74043484, 2.74043484, -0.0], [0.0, 0.0, 7.36469775]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 45 45 51 51],-6.408232855,-0.0399305637499995,538.0
84727,Ru2CuP,430f2a40-5bd8-44f1-928b-1d4503c229ca,"[[0.0, 2.92189808, 2.92189808], [2.92189808, 0.0, 2.92189808], [2.92189808, 2.92189808, -0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.75], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[44 44 29 15],-6.981830705,-0.0750835708928567,0.2
38698,Pd2NbPb,d6d1cb8d-059c-46bf-960d-791d3322d2e3,"[[3.04089511, 3.04089511, 0.0], [-3.04089511, 3.04089511, -0.0], [-0.0, -0.0, 7.85986864]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 41 41 82 82],-6.07925824375,-0.0544215287499998,23.1
16598,Co2VSi,36021ae7-68ff-4234-95b9-77326e5f1f8c,"[[2.60745842, 2.60745842, 0.0], [-2.60745842, 2.60745842, 0.0], [-0.0, -0.0, 6.61602201]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 23 23 14 14],-7.56491961875,-0.4504545362500005,116.7
86429,Rh2NiAl,d44ed135-be0a-4d00-8ff6-2c23cc393fad,"[[2.64439259, 2.64439259, 0.0], [-2.64439259, 2.64439259, -0.0], [0.0, 0.0, 7.56314168]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 28 28 13 13],-6.36738629875,-0.4333455012499998,82.0
23753,Zn2VAl,70093c45-d062-4820-a233-61ebf936bf84,"[[2.694452, 2.694452, 0.0], [-2.694452, 2.694452, 0.0], [-0.0, 0.0, 8.19764813]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 30 30 23 23 13 13],-3.72954966375,-0.0026271387499998,590.1
11073,Mn2VSi,0bc56f56-91d3-4454-9ebe-2bfc71de6cee,"[[2.46039159, 2.46039159, 0.0], [-2.46039159, 2.46039159, -0.0], [-0.0, -0.0, 7.82318921]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[25 25 25 25 23 23 14 14],-8.4015768825,-0.3773725925000004,329.5
69171,Cr2RhGe,0b4cb61b-0375-4be3-8a2a-e2e935679e77,"[[2.69932606, 2.69932606, -0.0], [-2.69932606, 2.69932606, 0.0], [-0.0, -0.0, 7.49742185]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 45 45 32 32],-7.8430992425,-0.1396441250000011,1481.5
17225,Co2NiGe,8ba2dab8-a4ea-4607-ae70-147854c02986,"[[2.59140074, 2.59140074, 0.0], [-2.59140074, 2.59140074, -0.0], [0.0, -0.0, 6.73059562]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 28 28 32 32],-6.1427725875,-0.1252048649999988,378.9
60429,La2FeGe,9ca47e9d-bb9b-43bf-8cd7-96e8efcf33c8,"[[3.69614682, 3.69614682, 0.0], [-3.69614682, 3.69614682, 0.0], [0.0, -0.0, 7.38489911]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 26 26 32 32],-5.82443903375,-0.1994551212500006,371.6
36547,Rh2NiIn,d2bf9c10-e7c8-4411-995f-9fb36ea70b29,"[[2.86328273, 2.86328273, -0.0], [-2.86328273, 2.86328273, -0.0], [-0.0, -0.0, 7.26130932]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 28 28 49 49],-5.74754158375,-0.10830604625,296.7
100496,Pt2MnGa,675182a8-54b7-4033-ad32-c8224af23191,"[[2.71305121, 2.71305121, 0.0], [-2.71305121, 2.71305121, 0.0], [0.0, 0.0, 8.19362776]]","[[0.5, 4.092156537749823e-17, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5000000000000002, 0.5000000000000003, 0.0], [0.5, 4.092156537749823e-17, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5000000000000002, 0.5000000000000003, 0.5]]",[78 78 78 78 25 25 31 31],-6.4619158375,-0.4688688600000006,52.9
54348,Ir2MnIn,4c2e7556-0de9-4176-8c90-9e8381b15ba7,"[[3.15264528, 3.15264528, -0.0], [-3.15264528, 3.15264528, -0.0], [-0.0, -0.0, 6.30562171]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[77 77 77 77 25 25 49 49],-7.38612289125,-0.1049368662500009,159.4
2814,Ti3Sb,95f4c4e1-631f-4090-bb70-93977a9a8067,"[[2.88305938, 2.88305938, -0.0], [-2.88305938, 2.88305938, -0.0], [-0.0, 0.0, 8.65898054]]","[[0.5, 3.850850358223134e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.7499999999999999], [0.5, 3.850850358223134e-17, 0.7499999999999999], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]",[22 22 22 22 22 22 51 51],-7.21183597125,-0.3252621687500001,94.8
75713,Cu2MnSn,fbee1113-6913-4b56-8c2c-e7bde182ece3,"[[2.82296865, 2.82296865, -0.0], [-2.82296865, 2.82296865, -0.0], [0.0, 0.0, 7.51748243]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 29 29 25 25 50 50],-4.9665276425,0.0834363037500001,16.3
36220,Rh2CrGe,d853c702-8c11-4ef3-b0cd-f5d1f8dd4139,"[[2.77587358, 2.77587358, 0.0], [-2.77587358, 2.77587358, -0.0], [0.0, 0.0, 7.1394947]]","[[0.4999999999999999, 3.999544621283353e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.4999999999999999, 3.999544621283353e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[45 45 45 45 24 24 32 32],-7.47771602625,-0.3393894737499998,0.8
62224,La2AuTl,5bdf9789-cbea-4761-900c-a5f38a97f11e,"[[3.86231178, 3.86231178, 0.0], [-3.86231178, 3.86231178, 0.0], [0.0, 0.0, 7.92294595]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 79 79 81 81],-4.367222495,-0.5805116893750002,0.0
21495,Cu2MnGa,eb88bbac-5539-4012-a9d0-7b937563253f,"[[2.78388884, 2.78388884, 0.0], [-2.78388884, 2.78388884, 0.0], [0.0, 0.0, 6.77123254]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 29 29 25 25 31 31],-4.889796015,-0.0745450674999999,694.5
100520,Pt2MnTl,c7bfcc88-dbca-44fb-8c2b-96a898743c5f,"[[2.85028574, 2.85028574, -0.0], [-2.85028574, 2.85028574, -0.0], [0.0, -0.0, 8.42112085]]","[[0.5, 3.895128860396841e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.5, 3.895128860396841e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]",[78 78 78 78 25 25 81 81],-5.90364288875,-0.0834021031250005,101.4
71056,Mn2HfSn,66470471-1ba1-4240-9590-9fdb228c01a3,"[[2.80819506, 2.80819506, 0.0], [-2.80819506, 2.80819506, -0.0], [-0.0, -0.0, 8.63520092]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 72 72 50 50],-7.941506635,-0.0708944137499996,602.0
